timestep,source,target,unit,IsTruck
2039,-211,18,1,0
2040,-85,246,1,0
2041,-85,246,1,0
2042,283,221,1,1
2043,-225,157,1,0
2043,-38,206,1,0
2044,-85,313,1,0
2045,-290,208,1,0
2046,-86,18,1,0
2048,-85,196,1,0
2049,-162,259,1,0
2050,-71,240,1,0
2051,204,208,1,1
2051,-71,79,1,0
2052,-316,196,1,0
2052,-283,270,1,0
2054,-204,208,1,0
2057,-283,74,1,0
2059,-162,270,1,0
2060,-211,18,1,0
2061,-162,259,1,0
2062,-125,206,1,0
2062,71,273,1,1
2063,-71,313,1,0
2064,-95,156,1,0
2065,-283,214,1,0
2065,-162,259,1,0
2066,-290,45,1,0
2069,-71,240,1,0
2070,290,45,1,1
2070,85,58,1,1
2072,290,45,1,1
2073,-71,313,1,0
2074,204,270,1,1
2075,-95,221,1,0
2075,-225,366,1,0
2076,-71,240,1,0
2077,71,240,1,1
2077,276,259,1,1
2078,71,273,1,1
2078,204,203,1,1
2079,-290,366,1,0
2079,-204,208,1,0
2080,-71,45,1,0
2081,-225,366,1,0
2082,-71,58,1,0
2082,71,313,1,1
2083,-85,74,1,0
2083,-38,167,1,0
2084,290,18,1,1
2085,256,197,1,1
2085,-95,208,1,0
2085,-85,246,1,0
2086,-71,273,1,0
2087,-71,273,1,0
2089,-38,366,1,0
2091,-71,18,1,0
2092,-316,79,1,0
2092,-204,366,1,0
2093,-71,214,1,0
2096,-85,74,1,0
2096,-225,366,1,0
2099,204,221,1,1
2099,-38,206,1,0
2100,-125,79,1,0
2100,-85,74,1,0
2100,-85,240,1,0
2101,-283,110,1,0
2103,-301,74,1,0
2105,-290,45,1,0
2105,38,206,1,1
2106,-211,206,1,0
2106,225,240,1,1
2107,95,208,1,1
2108,-71,313,1,0
2110,-85,246,1,0
2111,-95,74,1,0
2112,71,196,1,1
2114,-71,196,1,0
2115,-85,196,1,0
2115,-162,259,1,0
2117,-86,18,1,0
2118,71,79,1,1
2119,95,366,1,1
2120,-85,246,1,0
2120,-225,366,1,0
2121,-290,156,1,0
2122,-162,366,1,0
2123,162,259,1,1
2123,-85,246,1,0
2124,-71,18,1,0
2126,-85,246,1,0
2126,-283,214,1,0
2126,86,156,1,1
2127,-283,74,1,0
2127,-204,156,1,0
2127,-38,156,1,0
2127,316,208,1,1
2129,-85,74,1,0
2130,95,156,1,1
2131,-86,196,1,0
2131,-225,259,1,0
2135,-290,206,1,0
2137,-316,18,1,0
2138,-211,259,1,0
2138,-283,221,1,0
2139,316,196,1,1
2139,-204,156,1,0
2139,316,156,1,1
2140,256,79,1,1
2141,-225,259,1,0
2141,-290,270,1,0
2142,-38,167,1,0
2147,-162,203,1,0
2148,-290,18,1,0
2148,-38,167,1,0
2149,-211,18,1,0
2149,-316,196,1,0
2150,-86,206,1,0
2150,-71,18,1,0
2150,-95,156,1,0
2150,-204,157,1,0
2151,-241,196,1,0
2151,-223,240,1,0
2151,-38,206,1,0
2151,-38,157,1,0
2152,-125,18,1,0
2154,-283,74,1,0
2155,-204,203,1,0
2156,-85,74,1,0
2156,-316,167,1,0
2159,-85,240,1,0
2159,290,18,1,1
2159,-86,196,1,0
2161,-85,240,1,0
2161,-38,203,1,0
2163,-85,246,1,0
2164,38,206,1,1
2164,-71,110,1,0
2165,-225,366,1,0
2166,-85,214,1,0
2168,-283,221,1,0
2168,-85,74,1,0
2170,-71,214,1,0
2170,-283,240,1,0
2171,-162,366,1,0
2172,-204,366,1,0
2172,85,110,1,1
2172,-283,240,1,0
2173,-204,167,1,0
2173,271,313,1,1
2174,71,79,1,1
2175,-283,221,1,0
2176,-38,208,1,0
2177,-204,157,1,0
2178,85,240,1,1
2179,-85,74,1,0
2179,-95,270,1,0
2180,-71,58,1,0
2180,-38,206,1,0
2182,-38,208,1,0
2182,283,74,1,1
2182,-71,18,1,0
2183,-71,214,1,0
2186,-225,259,1,0
2188,-95,208,1,0
2188,-283,270,1,0
2188,-71,58,1,0
2190,225,259,1,1
2191,-71,214,1,0
2192,-85,110,1,0
2193,-162,366,1,0
2193,-38,221,1,0
2194,-225,259,1,0
2195,-95,208,1,0
2195,-38,206,1,0
2195,-71,110,1,0
2196,-85,74,1,0
2197,-283,221,1,0
2197,-71,240,1,0
2198,-71,214,1,0
2198,-95,246,1,0
2199,-290,208,1,0
2199,-85,246,1,0
2199,-211,18,1,0
2201,-162,259,1,0
2201,-225,221,1,0
2203,-225,156,1,0
2203,85,214,1,1
2205,-71,214,1,0
2206,-85,246,1,0
2206,-85,246,1,0
2210,290,18,1,1
2212,-162,270,1,0
2212,-95,221,1,0
2216,-71,240,1,0
2217,-71,273,1,0
2219,-225,156,1,0
2219,-71,79,1,0
2223,-38,206,1,0
2223,-85,240,1,0
2224,-85,240,1,0
2225,-38,167,1,0
2225,211,206,1,1
2226,-271,240,1,0
2226,283,240,1,1
2228,301,240,1,1
2228,-95,270,1,0
2229,-38,157,1,0
2231,-15,45,1,0
2232,-85,196,1,0
2235,-204,208,1,0
2235,-85,74,1,0
2236,-283,221,1,0
2237,-38,208,1,0
2237,-290,45,1,0
2238,-85,240,1,0
2238,71,18,1,1
2240,-85,246,1,0
2242,-283,270,1,0
2243,-38,366,1,0
2243,-283,240,1,0
2244,-85,214,1,0
2244,-290,18,1,0
2244,-290,206,1,0
2244,-95,156,1,0
2246,-85,313,1,0
2246,-225,270,1,0
2247,-71,18,1,0
2247,-162,270,1,0
2247,-241,79,1,0
2248,-85,74,1,0
2249,-85,18,1,0
2249,-211,45,1,0
2249,-38,167,1,0
2251,-85,74,1,0
2251,-95,366,1,0
2252,-316,208,1,0
2253,-38,167,1,0
2253,-85,110,1,0
2253,-204,157,1,0
2256,-71,240,1,0
2257,-95,208,1,0
2258,-85,240,1,0
2259,-85,246,1,0
2260,-85,74,1,0
2262,-211,18,1,0
2262,-162,203,1,0
2263,-86,275,1,0
2264,-38,167,1,0
2265,-71,18,1,0
2267,-85,58,1,0
2271,-316,18,1,0
2272,-71,313,1,0
2272,-71,214,1,0
2272,-38,157,1,0
2273,-290,45,1,0
2274,-204,366,1,0
2277,-211,45,1,0
2277,95,156,1,1
2278,-95,208,1,0
2278,-85,240,1,0
2278,-95,156,1,0
2281,-316,45,1,0
2281,-225,203,1,0
2282,-38,167,1,0
2284,-125,313,1,0
2285,-38,156,1,0
2287,-38,221,1,0
2287,-85,246,1,0
2288,162,259,1,1
2288,-225,157,1,0
2288,204,221,1,1
2289,-86,196,1,0
2291,-256,275,1,0
2291,-225,58,1,0
2291,71,313,1,1
2291,95,156,1,1
2292,-71,214,1,0
2293,-71,240,1,0
2293,-316,18,1,0
2294,-95,366,1,0
2294,-283,203,1,0
2295,71,58,1,1
2297,95,156,1,1
2298,-85,74,1,0
2300,-71,45,1,0
2303,-85,240,1,0
2304,-71,110,1,0
2304,-38,167,1,0
2306,-290,45,1,0
2306,-38,366,1,0
2307,-71,240,1,0
2307,-283,246,1,0
2307,-38,221,1,0
2310,-71,58,1,0
2316,-316,18,1,0
2317,85,214,1,1
2318,-38,270,1,0
2319,71,313,1,1
2320,-71,313,1,0
2320,-162,74,1,0
2320,85,110,1,1
2321,-71,196,1,0
2322,-204,208,1,0
2324,-86,18,1,0
2325,-38,167,1,0
2325,71,110,1,1
2328,225,270,1,1
2329,-204,156,1,0
2331,-38,206,1,0
2332,-86,45,1,0
2332,-316,206,1,0
2333,-95,246,1,0
2334,-85,246,1,0
2334,-71,18,1,0
2335,-204,208,1,0
2338,-85,58,1,0
2338,-86,45,1,0
2339,-316,206,1,0
2340,-283,270,1,0
2340,-316,45,1,0
2342,-162,221,1,0
2342,-301,240,1,0
2342,-85,74,1,0
2343,-71,18,1,0
2343,-86,18,1,0
2344,-316,79,1,0
2345,-225,221,1,0
2346,-85,246,1,0
2348,-38,156,1,0
2349,-316,273,1,0
2349,-85,246,1,0
2350,-85,74,1,0
2354,316,45,1,1
2356,-225,259,1,0
2356,-283,203,1,0
2357,-316,18,1,0
2359,-283,240,1,0
2360,-85,246,1,0
2361,204,156,1,1
2362,-290,167,1,0
2363,-71,313,1,0
2363,71,79,1,1
2364,-283,221,1,0
2365,271,240,1,1
2367,-283,221,1,0
2368,256,196,1,1
2368,71,58,1,1
2368,-38,167,1,0
2369,-225,366,1,0
2370,-271,214,1,0
2370,-85,74,1,0
2370,-38,206,1,0
2371,-316,45,1,0
2372,-225,366,1,0
2372,-162,270,1,0
2377,-85,74,1,0
2378,86,156,1,1
2379,-283,110,1,0
2380,-95,221,1,0
2381,-71,196,1,0
2381,71,18,1,1
2383,-204,208,1,0
2383,-38,156,1,0
2383,-71,110,1,0
2384,-71,240,1,0
2384,-211,275,1,0
2385,-241,214,1,0
2386,-38,206,1,0
2388,-86,18,1,0
2391,162,246,1,1
2391,-85,246,1,0
2394,-85,74,1,0
2396,-85,110,1,0
2396,71,273,1,1
2396,223,110,1,1
2397,-162,259,1,0
2397,-211,45,1,0
2399,-71,313,1,0
2399,-38,167,1,0
2399,-256,79,1,0
2400,-71,196,1,0
2404,-86,18,1,0
2404,-71,45,1,0
2405,-316,196,1,0
2408,-276,156,1,0
2408,-86,18,1,0
2410,-85,74,1,0
2411,-283,270,1,0
2412,-71,313,1,0
2413,-283,58,1,0
2413,211,208,1,1
2413,71,58,1,1
2413,-204,208,1,0
2413,204,167,1,1
2414,-85,240,1,0
2415,-316,208,1,0
2415,125,273,1,1
2416,-15,45,1,0
2417,162,270,1,1
2417,-71,273,1,0
2417,-225,74,1,0
2418,-290,156,1,0
2419,-95,366,1,0
2420,-290,167,1,0
2421,-71,273,1,0
2422,290,156,1,1
2422,-38,206,1,0
2423,-85,240,1,0
2424,-86,273,1,0
2425,225,156,1,1
2426,225,270,1,1
2427,-71,240,1,0
2427,-125,275,1,0
2427,-38,167,1,0
2427,-71,79,1,0
2428,-85,313,1,0
2432,-71,313,1,0
2432,-316,196,1,0
2432,-290,208,1,0
2433,-38,208,1,0
2433,-225,156,1,0
2435,-85,240,1,0
2436,-38,157,1,0
2436,-85,246,1,0
2438,-290,208,1,0
2440,-71,313,1,0
2440,-85,240,1,0
2441,-38,206,1,0
2442,-301,214,1,0
2444,-86,206,1,0
2445,-211,45,1,0
2446,-71,273,1,0
2446,71,196,1,1
2446,-241,110,1,0
2449,-204,259,1,0
2449,-85,18,1,0
2450,211,156,1,1
2450,-38,206,1,0
2451,-211,18,1,0
2452,-85,240,1,0
2452,-85,79,1,0
2452,-301,240,1,0
2453,283,270,1,1
2454,-223,203,1,0
2454,125,18,1,1
2456,-38,167,1,0
2458,-71,240,1,0
2458,-85,246,1,0
2459,-225,157,1,0
2462,-162,366,1,0
2464,-225,259,1,0
2466,-38,208,1,0
2467,-283,221,1,0
2467,-204,157,1,0
2467,225,366,1,1
2469,-204,208,1,0
2470,-283,221,1,0
2475,-283,74,1,0
2475,-85,240,1,0
2476,-290,167,1,0
2477,-290,203,1,0
2477,-276,203,1,0
2477,-38,156,1,0
2477,-15,167,1,0
2478,-38,208,1,0
2478,-71,240,1,0
2481,71,45,1,1
2482,-38,167,1,0
2482,-95,156,1,0
2482,-290,206,1,0
2483,-38,221,1,0
2484,-290,45,1,0
2484,-162,246,1,0
2484,-71,18,1,0
2486,-95,259,1,0
2488,-38,208,1,0
2489,-85,110,1,0
2489,-71,313,1,0
2490,-95,208,1,0
2490,-86,206,1,0
2490,204,157,1,1
2492,-225,157,1,0
2494,38,156,1,1
2494,-211,18,1,0
2497,-290,45,1,0
2498,-71,79,1,0
2499,-95,156,1,0
2501,-316,196,1,0
2501,-204,208,1,0
2502,-38,366,1,0
2502,-256,313,1,0
2503,-225,203,1,0
2503,85,58,1,1
2505,-85,246,1,0
2507,-85,246,1,0
2507,-86,196,1,0
2507,-225,259,1,0
2508,-38,58,1,0
2509,-256,273,1,0
2510,-162,366,1,0
2510,-95,221,1,0
2510,-85,240,1,0
2511,-38,167,1,0
2511,-86,18,1,0
2512,-204,208,1,0
2513,-204,157,1,0
2515,-204,157,1,0
2516,-211,18,1,0
2516,-38,208,1,0
2518,-86,18,1,0
2519,-38,208,1,0
2520,-85,74,1,0
2520,-290,18,1,0
2523,-71,273,1,0
2523,-225,270,1,0
2524,211,366,1,1
2528,-225,270,1,0
2529,211,45,1,1
2529,-204,208,1,0
2530,-204,208,1,0
2530,-283,270,1,0
2530,-162,221,1,0
2531,-71,273,1,0
2532,-71,313,1,0
2533,-225,259,1,0
2534,-316,79,1,0
2535,-316,273,1,0
2538,271,74,1,1
2538,-204,366,1,0
2538,-283,246,1,0
2539,-283,58,1,0
2540,-85,58,1,0
2540,85,110,1,1
2540,-162,259,1,0
2540,-71,273,1,0
2541,-225,74,1,0
2543,316,45,1,1
2544,-71,273,1,0
2545,-71,313,1,0
2549,38,156,1,1
2550,-71,313,1,0
2550,-225,156,1,0
2551,71,313,1,1
2553,-71,240,1,0
2556,-15,275,1,0
2557,-162,110,1,0
2557,-225,156,1,0
2557,-316,196,1,0
2558,-271,196,1,0
2559,-204,221,1,0
2559,-225,259,1,0
2561,-85,246,1,0
2564,-223,270,1,0
2565,204,270,1,1
2568,71,313,1,1
2569,-71,240,1,0
2571,-95,157,1,0
2573,-71,214,1,0
2575,-290,167,1,0
2577,-71,313,1,0
2577,-71,240,1,0
2577,-290,208,1,0
2577,211,18,1,1
2578,-225,74,1,0
2580,-225,156,1,0
2580,-71,196,1,0
2582,-71,214,1,0
2584,-95,74,1,0
2586,-204,270,1,0
2587,211,208,1,1
2588,-71,58,1,0
2589,204,208,1,1
2590,225,156,1,1
2592,-316,206,1,0
2595,-86,196,1,0
2595,-225,221,1,0
2596,-85,246,1,0
2596,86,208,1,1
2598,-162,270,1,0
2599,-85,79,1,0
2599,-38,208,1,0
2600,-316,273,1,0
2601,-71,58,1,0
2604,-38,221,1,0
2605,316,79,1,1
2607,-38,157,1,0
2607,-71,196,1,0
2608,-211,45,1,0
2609,-316,45,1,0
2609,86,273,1,1
2609,-204,167,1,0
2609,71,110,1,1
2610,-85,246,1,0
2610,-71,313,1,0
2610,-38,208,1,0
2610,-38,156,1,0
2610,-71,240,1,0
2616,-71,214,1,0
2618,-225,366,1,0
2619,-71,240,1,0
2620,-290,45,1,0
2621,316,79,1,1
2621,-95,366,1,0
2622,-71,313,1,0
2623,-225,270,1,0
2624,71,196,1,1
2624,-38,157,1,0
2624,-71,58,1,0
2626,204,221,1,1
2627,-204,156,1,0
2628,-71,273,1,0
2628,-85,74,1,0
2630,316,79,1,1
2631,-283,74,1,0
2631,-38,208,1,0
2632,-71,58,1,0
2632,-71,45,1,0
2632,-283,270,1,0
2633,-71,313,1,0
2635,162,259,1,1
2637,-71,79,1,0
2640,-95,208,1,0
2645,225,221,1,1
2645,-71,273,1,0
2646,-85,74,1,0
2647,-38,208,1,0
2648,204,203,1,1
2650,-211,45,1,0
2650,-204,208,1,0
2650,-204,156,1,0
2651,-204,208,1,0
2651,-211,18,1,0
2652,-204,366,1,0
2653,-85,79,1,0
2655,204,208,1,1
2655,-204,270,1,0
2656,-38,366,1,0
2657,-225,270,1,0
2659,225,157,1,1
2659,-225,259,1,0
2659,-71,58,1,0
2660,-71,110,1,0
2662,-38,275,1,0
2662,-283,221,1,0
2662,-38,221,1,0
2664,-85,273,1,0
2664,-225,221,1,0
2664,-225,366,1,0
2666,-71,273,1,0
2666,-85,74,1,0
2667,-162,74,1,0
2667,-71,110,1,0
2668,-71,18,1,0
2669,-290,167,1,0
2670,-225,270,1,0
2671,-15,366,1,0
2673,-38,208,1,0
2675,-301,79,1,0
2677,-204,208,1,0
2678,71,313,1,1
2680,71,273,1,1
2681,-225,259,1,0
2682,-38,208,1,0
2685,-290,45,1,0
2686,-38,206,1,0
2687,-290,366,1,0
2688,38,221,1,1
2688,-301,74,1,0
2688,-204,208,1,0
2690,-125,45,1,0
2691,-225,259,1,0
2691,-38,167,1,0
2692,-38,208,1,0
2693,-85,246,1,0
2694,-71,313,1,0
2695,-85,240,1,0
2696,-283,221,1,0
2696,-211,45,1,0
2698,256,275,1,1
2698,-316,273,1,0
2699,-71,196,1,0
2699,-276,208,1,0
2700,-225,156,1,0
2702,85,240,1,1
2704,-290,366,1,0
2705,-316,45,1,0
2706,-71,240,1,0
2706,-211,208,1,0
2708,-38,206,1,0
2709,-71,110,1,0
2709,-38,167,1,0
2709,290,366,1,1
2710,-125,214,1,0
2715,241,58,1,1
2716,-204,221,1,0
2718,-204,259,1,0
2718,-95,208,1,0
2719,-85,240,1,0
2721,-225,156,1,0
2721,-85,246,1,0
2722,71,110,1,1
2723,-38,366,1,0
2725,-223,203,1,0
2726,71,196,1,1
2727,-86,18,1,0
2727,-225,366,1,0
2727,-316,45,1,0
2727,-38,206,1,0
2729,-211,156,1,0
2730,-290,45,1,0
2730,-71,79,1,0
2730,-71,240,1,0
2731,-276,208,1,0
2732,256,45,1,1
2733,-86,18,1,0
2734,-71,110,1,0
2735,-225,157,1,0
2735,-162,366,1,0
2735,85,240,1,1
2737,-71,45,1,0
2738,-95,157,1,0
2739,-225,240,1,0
2739,-85,110,1,0
2739,-38,156,1,0
2740,-211,18,1,0
2741,-95,259,1,0
2742,-162,366,1,0
2742,-95,270,1,0
2743,-204,74,1,0
2743,-38,206,1,0
2743,-86,45,1,0
2744,-290,45,1,0
2747,-162,270,1,0
2747,-71,45,1,0
2749,-71,313,1,0
2751,-225,157,1,0
2754,-283,74,1,0
2754,-71,313,1,0
2755,-271,74,1,0
2755,-71,18,1,0
2755,-225,203,1,0
2757,86,167,1,1
2758,301,58,1,1
2758,-71,240,1,0
2758,-85,246,1,0
2758,-162,74,1,0
2759,71,58,1,1
2760,-85,313,1,0
2761,-125,206,1,0
2762,85,240,1,1
2762,-86,196,1,0
2763,-85,240,1,0
2765,-204,156,1,0
2766,-85,58,1,0
2766,211,45,1,1
2766,-71,18,1,0
2768,95,157,1,1
2769,-241,18,1,0
2770,-86,167,1,0
2770,-71,110,1,0
2770,-71,240,1,0
2770,-204,208,1,0
2771,-71,214,1,0
2772,-71,313,1,0
2772,-225,270,1,0
2772,-225,259,1,0
2772,-38,208,1,0
2773,-283,221,1,0
2774,-95,270,1,0
2775,-85,246,1,0
2776,-38,208,1,0
2776,-71,273,1,0
2776,204,167,1,1
2778,-85,74,1,0
2780,-85,214,1,0
2780,241,214,1,1
2781,-85,74,1,0
2781,-71,196,1,0
2782,-85,74,1,0
2783,-162,259,1,0
2784,162,259,1,1
2790,-95,208,1,0
2790,-204,167,1,0
2791,-85,240,1,0
2792,-71,110,1,0
2794,-162,366,1,0
2794,-95,156,1,0
2797,-71,273,1,0
2798,-71,110,1,0
2800,-290,206,1,0
2800,-125,273,1,0
2802,-95,366,1,0
2802,-71,196,1,0
2802,-71,273,1,0
2803,-283,246,1,0
2803,-211,208,1,0
2807,-162,259,1,0
2808,-316,79,1,0
2809,-71,273,1,0
2812,-38,206,1,0
2812,-204,208,1,0
2815,-38,167,1,0
2817,-125,45,1,0
2818,-204,366,1,0
2820,85,240,1,1
2820,-95,203,1,0
2820,-71,240,1,0
2821,-283,74,1,0
2821,-71,240,1,0
2822,-290,206,1,0
2822,-85,214,1,0
2822,-38,275,1,0
2823,-204,157,1,0
2825,-283,246,1,0
2826,-204,208,1,0
2827,-38,167,1,0
2827,-301,58,1,0
2829,86,208,1,1
2829,38,156,1,1
2833,316,208,1,1
2834,-125,18,1,0
2835,-85,246,1,0
2835,71,214,1,1
2837,-125,275,1,0
2840,-162,221,1,0
2842,-38,208,1,0
2842,-283,246,1,0
2844,204,156,1,1
2844,-125,313,1,0
2845,-71,240,1,0
2848,-71,240,1,0
2849,-290,366,1,0
2849,-85,246,1,0
2850,-290,366,1,0
2850,71,313,1,1
2850,290,366,1,1
2852,-162,366,1,0
2854,-316,18,1,0
2856,-225,203,1,0
2858,-204,156,1,0
2858,-283,74,1,0
2858,-290,167,1,0
2859,-225,366,1,0
2860,283,74,1,1
2860,-125,313,1,0
2861,-301,74,1,0
2861,-162,366,1,0
2861,-271,74,1,0
2861,316,79,1,1
2863,-71,273,1,0
2864,-283,221,1,0
2865,-71,240,1,0
2865,204,270,1,1
2865,-225,74,1,0
2867,-204,221,1,0
2868,-290,206,1,0
2868,-85,240,1,0
2869,-71,273,1,0
2869,-85,74,1,0
2869,-241,196,1,0
2870,-38,167,1,0
2870,-225,156,1,0
2870,-271,246,1,0
2871,-38,167,1,0
2872,38,208,1,1
2874,-85,74,1,0
2875,-71,79,1,0
2876,-71,110,1,0
2877,-85,74,1,0
2878,-225,259,1,0
2880,-225,240,1,0
2883,-225,203,1,0
2883,-225,270,1,0
2883,-225,221,1,0
2884,-71,214,1,0
2885,71,18,1,1
2886,290,45,1,1
2886,-225,221,1,0
2889,-211,167,1,0
2889,-283,221,1,0
2889,95,270,1,1
2889,71,196,1,1
2889,-225,240,1,0
2890,71,273,1,1
2891,-38,167,1,0
2893,241,313,1,1
2894,38,167,1,1
2894,-38,167,1,0
2896,-225,221,1,0
2896,-15,221,1,0
2896,-301,74,1,0
2899,-71,240,1,0
2899,-38,167,1,0
2900,-95,366,1,0
2901,-71,313,1,0
2901,-85,58,1,0
2901,-225,366,1,0
2903,-283,221,1,0
2903,-211,18,1,0
2904,71,313,1,1
2905,-256,273,1,0
2907,-225,366,1,0
2907,-95,208,1,0
2910,-316,79,1,0
2910,-71,18,1,0
2911,-71,58,1,0
2911,-316,79,1,0
2911,-86,208,1,0
2912,-95,208,1,0
2913,-85,74,1,0
2915,85,79,1,1
2915,-38,206,1,0
2915,-71,79,1,0
2915,-85,74,1,0
2916,-204,208,1,0
2916,-71,240,1,0
2917,-71,45,1,0
2919,-225,156,1,0
2920,-204,366,1,0
2920,-95,366,1,0
2920,85,74,1,1
2921,211,45,1,1
2922,-38,157,1,0
2922,-95,221,1,0
2922,-283,221,1,0
2925,-38,366,1,0
2927,-283,221,1,0
2927,-71,58,1,0
2929,38,221,1,1
2929,-85,246,1,0
2930,-38,208,1,0
2931,162,240,1,1
2931,-283,270,1,0
2932,-38,206,1,0
2933,-125,79,1,0
2936,-86,18,1,0
2938,86,206,1,1
2939,-38,167,1,0
2940,-316,156,1,0
2940,-256,313,1,0
2941,-225,74,1,0
2942,-316,273,1,0
2942,-225,366,1,0
2942,-71,273,1,0
2942,-71,18,1,0
2943,-71,273,1,0
2943,-38,208,1,0
2944,-256,79,1,0
2944,316,79,1,1
2945,-38,259,1,0
2946,316,18,1,1
2947,-38,208,1,0
2950,-125,196,1,0
2950,-71,240,1,0
2951,-85,240,1,0
2952,-162,270,1,0
2952,85,246,1,1
2952,-86,18,1,0
2954,86,366,1,1
2954,-71,240,1,0
2955,-85,240,1,0
2955,316,156,1,1
2956,301,79,1,1
2957,71,240,1,1
2958,-71,79,1,0
2959,-71,313,1,0
2964,-95,156,1,0
2965,-71,273,1,0
2968,-225,74,1,0
2968,-71,313,1,0
2969,-71,240,1,0
2976,71,79,1,1
2976,-71,214,1,0
2977,71,240,1,1
2978,-204,208,1,0
2981,-225,221,1,0
2983,283,221,1,1
2983,-86,18,1,0
2990,-162,366,1,0
2992,15,45,1,1
2993,-38,167,1,0
2993,125,206,1,1
2993,-71,110,1,0
2994,-225,259,1,0
2997,-290,206,1,0
2997,-316,196,1,0
2997,-283,246,1,0
3000,-71,240,1,0
3000,-85,79,1,0
3003,-85,246,1,0
3004,-95,208,1,0
3005,71,58,1,1
3005,-316,79,1,0
3005,71,196,1,1
3006,71,45,1,1
3007,-316,18,1,0
3007,241,273,1,1
3010,-283,221,1,0
3011,-38,208,1,0
3013,-95,270,1,0
3015,71,79,1,1
3016,71,18,1,1
3017,-316,196,1,0
3019,-204,167,1,0
3019,-38,167,1,0
3019,-71,79,1,0
3021,95,208,1,1
3021,-290,221,1,0
3022,162,270,1,1
3022,271,203,1,1
3023,-162,366,1,0
3024,71,240,1,1
3024,-38,167,1,0
3026,-271,246,1,0
3028,-290,18,1,0
3028,-241,58,1,0
3029,-71,58,1,0
3029,-71,240,1,0
3029,-85,273,1,0
3030,-204,156,1,0
3031,-316,18,1,0
3031,85,240,1,1
3032,85,240,1,1
3034,-283,221,1,0
3036,-225,157,1,0
3037,-71,79,1,0
3040,-225,366,1,0
3040,-316,79,1,0
3041,95,156,1,1
3042,-71,240,1,0
3043,316,79,1,1
3044,71,273,1,1
3044,-225,221,1,0
3044,-162,221,1,0
3045,-38,208,1,0
3045,-271,74,1,0
3050,-38,167,1,0
3050,-271,74,1,0
3051,-86,18,1,0
3054,-71,18,1,0
3054,-211,45,1,0
3054,162,74,1,1
3054,-85,246,1,0
3057,-225,259,1,0
3057,-283,221,1,0
3060,-211,18,1,0
3061,-225,157,1,0
3061,71,79,1,1
3063,301,214,1,1
3064,-283,240,1,0
3065,-71,313,1,0
3065,-316,273,1,0
3068,-71,58,1,0
3068,-38,208,1,0
3068,-86,273,1,0
3073,-225,366,1,0
3073,211,156,1,1
3073,-38,206,1,0
3075,-276,167,1,0
3075,-283,74,1,0
3076,-204,167,1,0
3077,-162,259,1,0
3077,-95,270,1,0
3077,-71,313,1,0
3078,-290,221,1,0
3078,-225,366,1,0
3079,-290,221,1,0
3079,-95,156,1,0
3081,-71,240,1,0
3081,204,167,1,1
3082,-225,157,1,0
3084,-85,246,1,0
3085,-85,74,1,0
3086,-316,18,1,0
3088,-71,45,1,0
3090,71,18,1,1
3091,-71,79,1,0
3091,-71,240,1,0
3092,-283,221,1,0
3092,-283,58,1,0
3093,-125,313,1,0
3094,-38,157,1,0
3095,-71,313,1,0
3095,-301,45,1,0
3097,-71,240,1,0
3099,-15,156,1,0
3099,38,221,1,1
3100,-283,221,1,0
3100,-225,156,1,0
3100,-71,79,1,0
3100,-225,156,1,0
3101,-38,167,1,0
3102,95,208,1,1
3104,-290,275,1,0
3106,-316,18,1,0
3107,-204,167,1,0
3107,-225,259,1,0
3108,-95,366,1,0
3108,-85,240,1,0
3109,162,366,1,1
3111,-290,18,1,0
3112,211,366,1,1
3113,71,214,1,1
3114,71,18,1,1
3115,-38,167,1,0
3115,290,156,1,1
3115,-301,74,1,0
3115,-256,313,1,0
3116,-162,270,1,0
3116,-225,366,1,0
3116,-290,366,1,0
3116,-95,74,1,0
3116,-71,18,1,0
3116,71,214,1,1
3117,-85,246,1,0
3117,204,167,1,1
3119,-71,79,1,0
3120,-15,45,1,0
3120,225,58,1,1
3121,-204,167,1,0
3121,-301,74,1,0
3121,-162,74,1,0
3121,256,156,1,1
3122,-38,167,1,0
3124,-316,208,1,0
3125,-71,79,1,0
3127,-71,273,1,0
3129,-71,313,1,0
3131,-38,259,1,0
3132,-38,167,1,0
3133,-71,214,1,0
3133,-71,110,1,0
3134,-211,208,1,0
3135,38,156,1,1
3136,-38,206,1,0
3137,-95,208,1,0
3137,-71,45,1,0
3138,-283,221,1,0
3140,-211,45,1,0
3141,-38,208,1,0
3141,-316,45,1,0
3142,-38,275,1,0
3142,-85,58,1,0
3143,-316,259,1,0
3143,-38,156,1,0
3144,-38,167,1,0
3145,-301,74,1,0
3148,-225,366,1,0
3148,256,18,1,1
3148,-71,313,1,0
3151,-85,240,1,0
3151,204,157,1,1
3151,-283,221,1,0
3154,-71,240,1,0
3156,-225,203,1,0
3156,-290,167,1,0
3159,-71,240,1,0
3162,-125,313,1,0
3163,-316,196,1,0
3164,-38,167,1,0
3166,-290,45,1,0
3166,-283,74,1,0
3170,316,208,1,1
3171,-85,246,1,0
3171,-316,18,1,0
3171,85,196,1,1
3172,85,79,1,1
3173,-125,313,1,0
3174,-316,18,1,0
3174,-71,45,1,0
3175,-38,275,1,0
3175,-125,214,1,0
3179,-71,240,1,0
3179,-71,240,1,0
3180,-71,58,1,0
3182,71,58,1,1
3182,-85,246,1,0
3184,-86,18,1,0
3188,-85,240,1,0
3188,71,240,1,1
